"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City","Location"
"b5sv","B.E.D - J'Forte (Tai Seng Street)","Japanese","4.6","(100+)","Singapore",""
"tucl","Sun Bistro (Aljunied Avenue)","International","4.6","(15)","Singapore",""
"jfex","Amoy Roasted Delights (Maxwell Road)","Chinese","4.7","(36)","Singapore",""
"h0jt","Wenjie Nasi Lemak (Dover Crescent)","Chinese","4.3","(100+)","Singapore",""
"v7gb","Trattoria Nonna Lina (Cantonment Road)","Pasta","4.5","(72)","Singapore",""
"mt76","Nana Homemade Curry Since 1989 (Dover Crescent)","Curry","4.6","(98)","Singapore",""
"g839","Ayurveda Balance Kitchen - Alexandra Hawker Centre (120 Bukit Merah Ln 1)","Chinese","5","(1)","Singapore",""
"d2jq","Dimbulah Chopped Salads & Pasta (One Raffles Quay)","Coffee","4.9","(100+)","Singapore",""
"y1te","Torasho Ramen & Charcoal Bar (Tras Street)","Ramen","4.8","(100+)","Singapore",""
"r1fr","Daylight Coffee (Maxwell Road)","Beverages","1","(1)","Singapore",""
"mnsi","4 Star Briyani Hut (Kampong Bahru)","Indian","2.7","(38)","Singapore",""
"upqg","Halal Hangout (Kampong Bahru) - Islandwide Delivery","Fries","5","(1)","Singapore",""
"vex9","Tayyiba Briyani Restaurant (Portsdown)","Indian","3.9","(15)","Singapore",""
"tjjr","Heng Nan Yang (Bukit Merah Lane 1)","0 min","4.9","(7)","Singapore",""
"r48t","Kimoto Gastro Bar (Marina Bay)","Rice Dishes","4.9","(3)","Singapore",""
"ty11","Jia Xiang Kitchen (Geylang Road)","Chinese","4.7","(100+)","Singapore",""
"nhci","Supergreen (Frasers Tower)","Healthy","4.9","(65)","Singapore",""
"p6ke","Gyutan-Tan (41 Tras St)","Japanese","2.9","(13)","Singapore",""
"jw1h","A Noodle Story (Maxwell)","Japanese","5","(2)","Singapore",""
"j6ed","Doki Doki Donburi (1 Shenton Way)","Japanese","5","(1)","Singapore",""
"y8dp","Miz Japanese Restaurant (Kampong Bahru)","Japanese","4.7","(82)","Singapore",""
"w3ud","Cedele (Fraser Towers)","Healthy","4.3","(45)","Singapore",""
"n4cl","Yamato Izakaya (Oxley BizHub)","Japanese","2.9","(15)","Singapore",""
"j3sy","Jia Jia Ban Mian (Lor Ah Soo)","Ban Mian","4.5","(21)","Singapore",""
"xjci","ELLA CHICKEN RICE (7 Maxwell Rd)","Chicken","4.7","(17)","Singapore",""
"sntj","Kebab King (Oxley Tower)","Mediterranean","4.6","(47)","Singapore",""
"v2yw","Formosa Delights (Food Republic - Breadtalk IHQ)","Chinese","4.4","(100+)","Singapore",""
"v2gf","leopold Gastrobar (Tanjong Pagar Road)","Western","3","(29)","Singapore",""
"b9di","Singapore JIAK! (Frasers Tower)","Singaporean","4.1","(3)","Singapore",""
"flxt","The Feather Blade (Tanjong Pagar)","Burgers","4.7","(2)","Singapore",""
"x6vx","Thank God It's Fruits (TGIF)","Beverages","4.9","(100+)","Singapore",""
"wrq6","Haru Japanese & Korean (TAI SENG STREET)","0 min","5","(1)","Singapore",""
"ki8d","22g (Fraser Tower)","Coffee","5","(5)","Singapore",""
"e5ag","Space Cafe (Marina Bay)","Coffee","4","(2)","Singapore",""
"x1hx","Kwan Tzi Zhai Vegetarian Cuisine (Geylang East)","Curry","4.5","(100+)","Singapore",""
"d8oj","Daniu Teochew Seafood Restaurant (Kampong Bahru)","Chinese","4.2","(3)","Singapore",""
"p2zo","Sedap! Nasi Lemak (Galaxis)","Nasi Lemak","4.5","(100+)","Singapore",""
"y1yt","Teppan Kappou Kenji (Tanjong Pagar Road)","Japanese","4.2","(100+)","Singapore",""
"a9xi","Beigelhaus++ (144 Robinson Rd) - Islandwide Delivery","Sandwiches","4.8","(8)","Singapore",""
"y9hz","Mellben Signature (Tanjong Pagar Plaza)","Seafood","4.4","(100+)","Singapore",""
"q1dv","Prata & Teh Tarik (Shenton Way)","Singaporean","4.2","(100+)","Singapore",""
"xnlh","Ann's Western Food (Geylang)","Western","4.4","(56)","Singapore",""
"l9e3","TSUJIRI (124 Tanjong Pagar)","Dessert","4.6","(13)","Singapore",""
"m4qf","Teppei Syokudo (Asia Square)","Japanese","4.4","(100+)","Singapore",""
"g9ky","MOAM Poke and Acai (Oxley Tower)","Acai Bowl","4.8","(100+)","Singapore",""
"os89","Noodles Legend House (Shenton Way)","Chinese","4.2","(18)","Singapore",""
"x8af","Super Simple + (Galaxis)","Salads","4.8","(100+)","Singapore",""
"s2rz","Beano (Everton Park)","Beverages","4.9","(62)","Singapore",""
"v4ip","Valle (Ridgewood)","Pizza","4.2","(100+)","Singapore",""
"taat","98 Bistro (85 Kampong Bahru Rd)","Western","1","(1)","Singapore",""
"zl6f","Milano Pizza and Wine (Craig Road)","Pizza","3.8","(2)","Singapore",""
"x7oe","Poh Cheu Kitchen (Bukit Merah Lane)","Noodles","4.5","(98)","Singapore",""
"xiy9","Danny Oppa's Korean & Japanese Cuisine (Oxley Bizhub) - Islandwide Delivery","Korean","4.4","(9)","Singapore",""
"y8tr","Joe's Kitchen Thai Cuisine (Bukit Merah)","Thai","4.6","(100+)","Singapore",""
"v1st","Hoodadak (Fusionopolis Place)","Rice Dishes","4.6","(1000+)","Singapore",""
"w5db","Mixed Grill & Greens (Fusionpolis Way)","Salads","2.6","(14)","Singapore",""
"qe0v","Great Nanyang Heritage Cafe 大南洋 (Craig Road)","Singaporean","4.3","(29)","Singapore",""
"ql8x","Daejim KBBQ (Craig Road)","Korean","4.2","(69)","Singapore",""
"tzfe","Good day (Marina View)","Acai Bowl","4.3","(91)","Singapore",""
"lbyj","Aloha Poke (Marina Bay Link Mall) - Islandwide Delivery","Healthy","5","(5)","Singapore",""
"h44n","Patrons' (MBLM)","Shawarma","4.1","(23)","Singapore",""
"e4ow","Bread Yard (Fusionopolis Place)","Western","4.6","(500+)","Singapore",""
"sbx5","Gigi Gourmet Deli (Marina Bay Link Mall)","Italian","4.7","(82)","Singapore",""
"y6ar","O-Cha Thai Delight (Amk Tech I)","Thai","4.2","(100+)","Singapore",""
"bch8","Central Siam Cuisine (Kampong Bahru Road)","Thai","4.7","(21)","Singapore",""
"r5px","O Happi Place (Everton Park)","Ice Cream","1","(1)","Singapore",""
"qtd7","Shimmer Healthy Bowl By Popular Food  (Koufu @ Fusionopolis)","Healthy","4.5","(100+)","Singapore",""
"sm3j","Songyang (Serangoon)","Noodles","4.5","(76)","Singapore",""
"akvr","Copper Chimney Express @ Asia Square - Islandwide Delivery","Indian","4","(9)","Singapore",""
"rp4q","Jalan Kayu Prata Cafe (Fusionopolis) - Restaurant Delivery","Roti Prata","4","(10)","Singapore",""
"k1yr","Arcade Fish Soup (Asia Square Tower 2)","Soups","4.5","(100+)","Singapore",""
"tcbl","The Garden Slug Petite (Lowland Road)","Pasta","4.9","(13)","Singapore",""
"otuk","Prata Lahhh (Hougang)","Indian","4.2","(41)","Singapore",""
"w2dn","M&J Thai Food (Geylang Road)","Thai","4.3","(100+)","Singapore",""
"itjd","Twyst Pasta  (Asia Square Tower 2)","Pasta","4.9","(100+)","Singapore",""
"iidh","Keen's Bagelry (North Bridge Road)","Sandwiches","4.9","(22)","Singapore",""
"xvo1","Ajummi Mimi (Asia Square)","Rice Dishes","3.8","(42)","Singapore",""
"v0av","Flavour Flings (Hougang Avenue)","Western","4.5","(100+)","Singapore",""
"r9qy","The Harvest (Downtown Gallery)","Healthy","4.6","(100+)","Singapore",""
"ptmq","O's Chic","Western","5","(11)","Singapore",""
"y4wf","Old Tea Hut (Robinson)","Coffee","4.9","(100+)","Singapore",""
"i5en","Goyohan Soul (Marina Blvd)","Korean","4.6","(3)","Singapore",""
"lxny","MP Thai Mini (Shenton House)","Thai","5","(1)","Singapore",""
"fglt","Ramen Keisuke Tonkotsu King (Tanjong Pagar)","Ramen","4.6","(16)","Singapore",""
"emed","Tsukiji Unagi Shokudo (Orchid Hotel)","Japanese","4.5","(11)","Singapore",""
"y7rq","Sky JB Mian Fen Kueh (Old Airport Road Hawker Centre)","Malaysian","4.7","(100+)","Singapore",""
"lqyl","Cafe Limonci (Oxley BizHub)","Dessert","5","(3)","Singapore",""
"mwez","Gyushi Singapore (Oue Downtown Gallery)","Japanese","4.7","(100+)","Singapore",""
"v6me","Erwin's Gastrobar (Marina Bay Link)","Western","4.2","(100+)","Singapore",""
"v3bt","Avorush (Asia Square Tower 2)","Poke Bowl ","4.7","(100+)","Singapore",""
"v5wg","Rong Hua Bak Kut Teh (Fusionpolis)","Bak Kut Teh","4.4","(500+)","Singapore",""
"s3co","Dosirak (OUE Downtown Gallery)","Healthy","4.7","(100+)","Singapore",""
"v6xo","En Dining (Capital Tower)","Japanese","4.5","(40)","Singapore",""
"y2ke","Hebrews Herbal Collagen Soup (Old Airport Road)","Healthy","4.3","(57)","Singapore",""
"prfb","Little Fisher (Guoco Tower)","Chinese","4.4","(57)","Singapore",""
"bpo9","Bami Express (Tanjong Pagar Plaza)","Vietnamese","5","(63)","Singapore",""
"e7bi","The Westin Singapore (Asia Square Tower 2)","Western","5","(5)","Singapore",""
"jp5w","Yi Hai Hao Qing Zhi Dang Gui Bak Kut Teh 義海豪晴之当归肉骨茶 (51 Old Airport Road Food Centre & Shopping Mall)","Chinese","4.7","(8)","Singapore",""
"ynlz","Minced Pork Bros (Old Airport Road)","Singaporean","4.6","(11)","Singapore",""
"kwz7","thatsmypizza (Upper Bukit Timah)","Pizza","5","(1)","Singapore",""
"bps8","Ming Xuan Lucky Food Pte Ltd (Telok Blangah)","Chinese","4.5","(100+)","Singapore",""
"zbx7","Elixir (MBFC Tower 3)","American","5","(1)","Singapore",""
"uu2d","Kin Kao Young Bar & Grill (Marina Blvd)","Thai","4.5","(20)","Singapore",""
"d6ax","Peace Japanese Cuisine (OUE Downtown)","Rice Dishes","4.5","(10)","Singapore",""
"y0jr","Three Blind Pigs (Asia Square)","Burgers","4.4","(57)","Singapore",""
"v3mo","Hana Hana (Orchid Hotel)","Japanese","4.4","(100+)","Singapore",""
"p7yo","IVINS Nyonya Specialties (205 Hougang St 21) - Islandwide Delivery","Singaporean","4.5","(92)","Singapore",""
"fcl0","Vegetarian Express Cafe (Heartland Mall) - Islandwide Delivery","Vegetarian","4.4","(9)","Singapore",""
"x1ub","Terry Katong Laksa (Bukit Timah Market & Food Centre)","Laksa","4.2","(63)","Singapore",""
"nw80","Wei Wei Carrot Cake (Tanjong Pagar Plaza Food Centre)","Cakes","3.7","(61)","Singapore",""
"p3jr","Hor Fun King (Asia Square)","Asian","4.4","(6)","Singapore",""
"ey35","Wooga Jjajang (Old Airport Road)","Korean","4.3","(64)","Singapore",""
"w4cu","Imakatsu (Tanjong Pagar)","Japanese","4.5","(100+)","Singapore",""
"pvjr","Heavenly Korean Gourmet (500 Dover Rd)","Korean","5","(1)","Singapore",""
"ty08","UNATOTO (Guoco Tower)","Japanese","4.3","(52)","Singapore",""
"w9sh","The Crowded Bowl (Dover Road)","Healthy","4.7","(100+)","Singapore",""
"c6zo","SALT Korean Fried Chicken (Old Airport Road)","Chicken","4.7","(100+)","Singapore",""
"g6fa","Cold Press Index (Marina Bay)","Healthy","5","(6)","Singapore",""
"yc0d","Market Bistro (MBFC Tower 3)","Healthy","4.8","(13)","Singapore",""
"v8cr","Iskina Cebu (Ayer Rajah)","Grill","4.3","(100+)","Singapore",""
"he40","Yenney Restaurant (Marina One)","Pho","3.9","(49)","Singapore",""
"yroi","Ah Zhen Wanton Mee (Bukit Timah Market & Food Centre)","Chinese","4.5","(72)","Singapore",""
"bi2i","Each A Cup (Timbre+)","Bubble Tea","4.9","(100+)","Singapore",""
"arj5","Unity Coffee (The Promenade @ Pelikat)","Coffee","3","(6)","Singapore",""
"w5rx","Shuang Kou Mian (Ayer Rajah Crescent)","Noodles","4.7","(100+)","Singapore",""
"akod","Addictude (OUE Downtown Gallery)","Coffee","5","(7)","Singapore",""
"rd6f","Yong Fatt Chang Porridge and Noodle (Bukit Timah Market & Food Centre)","Porridge","4.9","(50)","Singapore",""
"x3nb","China Square Fried Fish Soup (Tanjong Pagar MRT)","Seafood","4","(100+)","Singapore",""
"qd7r","DXD (Let's Go Coconuts!)","Malaysian","4.9","(8)","Singapore",""
"x6ra","Xiao Zhou Korean & Japanese Food (Kim Chaun Eating House)","Seafood","4.8","(1000+)","Singapore",""
"k1l2","Mohammed Waseef Eating House (Tanjong Rhu)","Indian","4.2","(8)","Singapore",""
"w8jt","Vege E (Singapore Polytechnic)","Vegetarian","4.6","(100+)","Singapore",""
"z7zc","Soylicious (Bukit Timah Market & Food Centre)","Dessert","4.8","(75)","Singapore",""
"w6tg","J&S Ice Blended Juice And Smoothie (Ayer Rajah Crescent)","Beverages","4.9","(88)","Singapore",""
"q7an","Mohammed Waseef Malay Seafood (Jalan Batu)","Indian","1","(1)","Singapore",""
"bopg","Charb (Beauty World Centre)","Seafood","4.9","(13)","Singapore",""
"v1ml","Wong Kee Wanton Noodles (Buona Vista)","Chinese","4.4","(100+)","Singapore",""
"o4om","Woobbee (Marina One)","Tea","4.9","(500+)","Singapore",""
"y2eq","Leng Kee Fish Soup (Bukit Timah Market & Food Centre)","Soups","4.5","(100+)","Singapore",""
"w3ow","Dhaba1376 (Beauty World Centre)","Indian","3.9","(100+)","Singapore",""
"h3xp","Juicy Fruit (Kim Chaun Eating House)","Beverages","4.9","(100+)","Singapore",""
"x9ez","Shen & Co. (Upper Bukit Timah)","Western","4.5","(98)","Singapore",""
"y1el","Zai Vegetarian Food (Kovan)","Vegetarian","3.9","(100+)","Singapore",""
"ovh9","Xin Feng Kee Curry Rice (73A Ayer Rajah Cres)","Chinese","3.9","(5)","Singapore",""
"x386","点心时刻 Dimsum Moments (Jln Pelikat)","Same price in-store","3","(1)","Singapore",""
"v9qu","Hungry Thai (Ayer Rajah Crescent)","Thai","3.9","(500+)","Singapore",""
"y9ns","Pika Poka Gelato (The Promenade@Pelikat)","Ice Cream","5","(45)","Singapore",""
"y3nw","Kpt Si Ye Hainanese Chicken Rice (Kpt Serangoon North)","Chicken","4.3","(100+)","Singapore",""
"sv2q","The Old Place 老地方 (Bukit Timah Shopping Centre)","Asian","5","(1)","Singapore",""
"iq45","No Time Hot Pot (The Promenade@Pelikat)","Pizza","3.1","(5)","Singapore",""
"x1pf","The Autobus (OUE Downtown)","Healthy","4.7","(100+)","Singapore",""
"fkgw","Cowboy Charcoal Grill (Kovan 209 Market And Food Centre)","Fried Chicken","4.8","(33)","Singapore",""
"l1k3","Hororok Soups & Stews 호러럭 (10 Anson Rd)","Soups","3.9","(16)","Singapore",""
"v3gu","Da Hai Mala Hotpot 大海麻辣香锅 (Ayer Rajah Crescent)","Mala Xiang Guo","4.5","(1000+)","Singapore",""
"c7zx","Funwan 饭碗 (CIMB Plaza)","Chinese","2.4","(2)","Singapore",""
"pc5x","Foll (Anson Road)","Singaporean","3.9","(38)","Singapore",""
"jz89","Yi Nuo Whirlwind Omurice (JTC LaunchPad)","Asian","5","(2)","Singapore",""
"s4gv","Snaffles Pastry (International Plaza)","Cakes","4.6","(63)","Singapore",""
"zhaf","Icg Chicken & Burger (Ayer Rajah Crescent)","Fried Chicken","4.7","(55)","Singapore",""
"orc8","Gayageum Korean Family Restaurant (Bukit Timah Shopping Centre) - Islandwide Delivery","Korean","4.5","(20)","Singapore",""
"s2pk","Mei Wei Dessert (Kovan 209 Market And Food Centre)","Dessert","4.4","(500+)","Singapore",""
"ie24","Anyi Noodles (International Plaza)","Noodles","2.4","(3)","Singapore",""
"ghut","Asia Wok (Ayer Rajah Crescent)","Malaysian","4.3","(100+)","Singapore",""
"t1t9","BURGS by Project Warung (JTC Launchpad) - Islandwide Delivery","Burgers","3","(26)","Singapore",""
"vpqf","Kopifellas (Marina One)","Noodles","4.7","(100+)","Singapore",""
"ebz3","Moreish Moorish (The Promenade @ Pelikat)","Asian","4.3","(100+)","Singapore",""
"zdsl","Nani Bowl (Marina One)","Rice Dishes","4.6","(94)","Singapore",""
"o2fv","Breakfast Club (Upper Serangoon Road)","Western","4.5","(69)","Singapore",""
"y0ww","The Palace Korean Restaurant (Anson Road)","Korean","4.7","(100+)","Singapore",""
"mi3i","Ramen Keisuke Tori King (100AM)","Ramen","4.8","(22)","Singapore",""
"x3tu","Yuan Ji Roasted Delights (Bukit Purmei Road)","Chicken","4.7","(100+)","Singapore",""
"ra9h","Numb Restaurant (5 Straits View West Tower)","Chinese","3","(1)","Singapore",""
"x2xy","Hao Sultan Prawn Noodle (Bukit Purmei Road)","Noodles","4.5","(100+)","Singapore",""
"t2kv","Boon Tong Kee (Bukit Timah)","Chicken Rice","4.5","(500+)","Singapore",""
"v0oj","Time For Thai (Cheong Chin Nam Road)","Thai","4.5","(1000+)","Singapore",""
"mmzj","Let's Kinn Thai (Tanjong Pagar Plaza)","Thai","4.4","(30)","Singapore",""
"bwa2","Namaste India Curry & Kebab House (Upper Thomson)","Indian","4.3","(11)","Singapore",""
"w9ha","Milligram (Marina One)","Coffee","4.2","(100+)","Singapore",""
"uwvm","Ziggle Kitchen (9 Yuk Tong Ave)","Fried Chicken","3.9","(12)","Singapore",""
"aj5n","Yt Mei Shi Dian (Tanjong Pagar Plaza)","Chinese","4.7","(100+)","Singapore",""
"u4kq","Oven & Fried Chicken (Bukit Timah) - Islandwide Delivery","Fried Chicken","4.8","(69)","Singapore",""
"v303","Yakiniku Heijoen (100 AM)","Japanese","5","(9)","Singapore",""
"gemv","XiMenJie (Promenade@Pelikat) - Islandwide Delivery","Chinese","4.7","(35)","Singapore",""
"f2bk","Al-Azhar Restaurant (Bukit Timah) - Restaurant Delivery","Indian","4.2","(2000+)","Singapore",""
"s2gw","The Tuckshop (Guillemard Road)","Pizza","4.3","(55)","Singapore",""
"qoer","Tái Kitchen 臺碗里 (Icon Village Altez)","Chinese","5","(38)","Singapore",""
"q4oc","I Love Cat Cafe (749 Geylang Rd)","Western","1.6","(14)","Singapore",""
"uf7x","Sp3 Chicken Rice (Dover Road)","Chicken Rice","4.2","(21)","Singapore",""
"seki","Ploy Thai Kitchen (Upper Serangoon Road)","Thai","4.7","(45)","Singapore",""
"t0vm","Yong Seng Teochew Fishball Mee (Hougang Hainanese Village Centre)","Noodles","4.2","(47)","Singapore",""
"wlws","Basasak Chicken (973 Upper Serangoon Rd) - Islandwide Delivery","Fried Chicken","4.8","(14)","Singapore",""
"vq4i","Songsong K-Kitchen (68 Jalan Jurong Kechil)","Fried Chicken","5","(6)","Singapore",""
"a1pd","Hong Le Korean Cuisine (Paya Lebar Square)","Korean","4.5","(500+)","Singapore",""
"dzua","GOPIZZA (Stars of Kovan)","Pizza","4.4","(100+)","Singapore",""
"nucz","Mr.J’s Japanese Ryouri (500 Dover Rd)","Japanese","4","(38)","Singapore",""
"b6ss","The Public Izakaya 2 (Altez)","Japanese","5","(27)","Singapore",""
"khhs","Datouxia Big Prawn Noodle 大頭蝦大虾面 (Hougang Street 21)","Asian","4.8","(4)","Singapore",""
"g5s1","Positivity Cafe Pte Ltd (Shenton Way)","Asian","3.3","(3)","Singapore",""
"qqc5","Lai yi wan (Dover Road)","Chinese","1.8","(4)","Singapore",""
"wlto","Ding Te Le (949 Upper Serangoon Rd) - Islandwide Delivery","Chinese","3.9","(43)","Singapore",""
"y7zy","Qi Wei Ji Bao (Upper Serangoon Road)","Chinese","3.2","(87)","Singapore",""
"dbt9","Laa Laa Rice 辣辣饭  (Spicy Rice Bowl) (Ubi)","Asian","4.9","(24)","Singapore",""
"iv9m","Nanyang Hainanese Chicken Rice 南洋海南鸡饭 (Toh Yi Gardens)","Chicken Rice","4.4","(8)","Singapore",""
"y1ti","Cafe 2000 (Anson Road)","Fried Rice","5","(3)","Singapore",""
"vl42","Lumi Cycle Açaí (Upper Serangoon Road)","Acai Bowl","5","(16)","Singapore",""
"w6dx","Nayana Kpop Cafe & Restaurant (Flora Vista)","Korean","4.4","(100+)","Singapore",""
"v4no","Merdandy Bar & Cafe (Guillemard Road)","American","3.5","(100+)","Singapore",""
"x1hk","Eatio Food 中国大包 (Kampong Ubi Industrial Estate)","Chinese","4.5","(100+)","Singapore",""
"w8ys","Lotus Thai Restaurant (Paya Lebar Square)","Thai","4.4","(1000+)","Singapore",""
"vg8u","Kyoto Japanese Cuisine (Food Loft Ubi Road 1)","Japanese","4.5","(49)","Singapore",""
"x26d","Majulah Nasi Padang (Paya Lebar Rd)","0 min","2","(1)","Singapore",""
"cx9j","Raos Kitchen (Ubi Road 1)","Chicken","2.9","(3)","Singapore",""
"xcg2","Don Lechon (Grandlink Square - Paya Lebar) - Islandwide Delivery","Filipino","4.9","(27)","Singapore",""
"mhqy","Waroeng Esmeralda (Wong Poh Kopitiam)","Malaysian","4.7","(100+)","Singapore",""
"tyfh","Wenkangji 文康 (Hougong)","Noodles","4.7","(23)","Singapore",""
"kqik","Man Tang Hong Mala Spicy Hotpot (Ubi Road)","Chinese","4.8","(24)","Singapore",""
"oey6","Fang Handmade Curry Puff (Ubi Road 2)","Curry","5","(42)","Singapore",""
"l5k3","Raku Inu Bistro and Bar (Flora Vista)","Thai","3.9","(100+)","Singapore",""
"o3uk","No Ordinary Chicken (Indonesian Fast Food) (7 Keppel Rd)","Chicken","2.9","(9)","Singapore",""
"jsiz","Bub Coffee (Science Park)","Coffee","5","(3)","Singapore",""
"y0cf","Shin Chie Toke Huan (Upper Serangoon Road)","Curry","4.7","(500+)","Singapore",""
"x0zh","SMOL (PLQ)","Healthy","4.1","(100+)","Singapore",""
"mpdl","Picky Snout (Upper Serangoon Road)","Cakes","5","(47)","Singapore",""
"muiu","Sally Vietnam Food (Psa Pass Centre)","Vietnamese","4.7","(30)","Singapore",""
"v6kg","Outram Ya Hua Rou Gu Cha Restaurant (Keppel Road)","Bak Kut Teh","4.6","(1000+)","Singapore",""
"tvum","Empty Fried Chicken Burger (Pagar Complex)","Burgers","5","(1)","Singapore",""
"mtif","STOKED! (The Oasis)","Rice Dishes","4.1","(11)","Singapore",""
"y0vk","Ah Lim Traditional Desserts (Upper Serangoon Road)","Dessert","4.5","(100+)","Singapore",""
"cthf","Aafiyah By Naser (Dover)","Malaysian","4.7","(25)","Singapore",""
"v6rb","The Restaurant (Buona Vista)","Seafood","2.7","(17)","Singapore",""
"v7vf","Diamond Kitchen (Science Park)","Chinese","4.5","(100+)","Singapore",""
"nhjh","Taste Good (Ubi Avenue 4)","Chinese","3.6","(9)","Singapore",""
"awmx","Parched (Aspial One)","Dessert","4.5","(28)","Singapore",""
"e3g9","Loi Ming (Haig Road)","Porridge","4.8","(66)","Singapore",""
"t7s7","Master Briyani (Telok Blangah Street 32)","Indian","4.2","(35)","Singapore",""
"s6lr","Sk Cafe (City Plaza)","Pasta","4.6","(1000+)","Singapore",""
"k3gz","Guo Chang Seafood Zi Char (Ubi Techpark)","Chinese","4.4","(5)","Singapore",""
